censusRegion_facet,13177
economicRegion_facet,13177
biosdSample_facet,12986
originalBodySiteAnnotation_facet,12950
typesOfPlants_facet,12877
consumeAnimalProductsAbx_facet,12873
lastMove_facet,12873
alzheimers_facet,12860
preparedMealsFrequency_facet,12860
cardiovascularDisease_facet,12859
sugarySweetsFrequency_facet,12858
poultryFrequency_facet,12857
epilepsyOrSeizureDisorder_facet,12850
probioticFrequency_facet,12850
meatEggsFrequency_facet,12849
vitaminDSupplementFrequency_facet,12849
saltedSnacksFrequency_facet,12848
wholeEggs_facet,12845
asd_facet,12844
milkCheeseFrequency_facet,12843
milkSubstituteFrequency_facet,12840
readyToEatMealsFrequency_facet,12840
fedAsInfant_facet,12839
liverDisease_facet,12839
seafoodFrequency_facet,12839
homecookedMealsFrequency_facet,12838
kidneyDisease_facet,12838
sugarSweetenedDrinkFrequency_facet,12838
vegetableFrequency_facet,12837
clinicalCondition_facet,12836
oliveOil_facet,12836
vitaminBSupplementFrequency_facet,12836
thyroid_facet,12834
redMeatFrequency_facet,12832
addAdhd_facet,12830
fruitFrequency_facet,12825
oneLiterOfWaterADayFrequency_facet,12819
wholeGrainFrequency_facet,12819
highFatRedMeatFrequency_facet,12817
autoimmune_facet,12816
bowelMovementQuality_facet,12808
ibs_facet,12806
lowgrainDietType_facet,12805
cdiff_facet,12793
pathologyReportUuid_facet,12787
levelOfEducation_facet,12773
dbgapSample_facet,12772
gapSubjectId_facet,12772
fungalOvergrowth_facet,12765
fermentedPlantFrequency_facet,12762
sibo_facet,12740
bowelMovementFrequency_facet,12725
breastmilkFormulaEnsure_facet,12707
metagenomic_facet,12700
metagenomeSource_facet,12639
numberOfReplicons_facet,12631
roommatesInStudy_facet,12550
note_facet,12527
biologicalReplicate_facet,12485
frozenDessertFrequency_facet,12437
type_facet,12349
stimulation_facet,12322
ageYrs_facet,12253
hostDiet_facet,12102
diseaseStatus_facet,12017
pfgePrimaryenzymePattern_facet,11995
grade_facet,11877
transformationType_facet,11832
growthProtocol_facet,11823
lifeStage_facet,11638
familyRelationship_facet,11572
status_facet,11545
day_facet,11531
labHost_facet,11527
enaAlias_facet,11515
experiment_facet,11513
inferredCellType_facet,11430
clinicalInformation_facet,11376
plantAssociatedEnvironmentalPackage_facet,11248
hostHealthState_facet,11238
bodyMassIndex_facet,11235
clinicalinformation_facet,11234
diseaseStage_facet,11171
treatmentDuration_facet,11099
temp_facet,11057
targetedcelltype_facet,11018
depressionBipolarSchizophrenia_facet,10934
salinity_facet,10856
passage_facet,10800
relationshipToOxygen_facet,10729
ageAtDiagnosis_facet,10714
illuminaTechnology_facet,10706
tumor_facet,10666
hasExtractedData_facet,10551
bmiCorrected_facet,10458
sampleVolumeOrWeightForDnaExtraction_facet,10423
plate_facet,10406
donor_facet,10334
estimatedSize_facet,10272
cancer_facet,10242
clinicallyAffectedStatus_facet,9978
protocol_facet,9907
artificialSweeteners_facet,9790
countryResidence_facet,9789
petsOther_facet,9785
mentalIllness_facet,9778
acidReflux_facet,9773
vividDreams_facet,9772
individualId_facet,9771
wellId_facet,9717
propagation_facet,9671
cellSubtype_facet,9663
initialtimepoint_facet,9637
multiplexIdentifiers_facet,9574
mentalIllnessTypeAnorexiaNervosa_facet,9560
mentalIllnessTypeBipolarDisorder_facet,9560
mentalIllnessTypeBulimiaNervosa_facet,9560
mentalIllnessTypeDepression_facet,9560
mentalIllnessTypePtsdPosttraumaticStressDisorder_facet,9560
mentalIllnessTypeSchizophrenia_facet,9560
mentalIllnessTypeSubstanceAbuse_facet,9560
mentalIllnessTypeUnspecified_facet,9560
sampleGroup_facet,9467
brainRegion_facet,9449
tissueSupergroup_facet,9361
subgroup_facet,9319
treatedWith_facet,9175
hostGenotype_facet,9106
repository_facet,9070
diseaseStaging_facet,9044
family_facet,8965
hostBodyHabitat_facet,8952
geneticmodification_facet,8882
dose_facet,8881
methodOfSampleProcurement_facet,8855
ncnnctOthmethonsp_facet,8855
verificationByBcr_facet,8855
collectorName_facet,8829
cancerTreatment_facet,8672
geographicLocationRegionAndLocality_facet,8637
diabetesType_facet,8592
subsourceNote_facet,8569
collectingInstitution_facet,8371
passageHistory_facet,8341
phMethod_facet,8331
genomeCoverage_facet,8322
assemblyMethod_facet,8305
specimenCollectionDate_facet,8295
specimenCollectionProtocol_facet,8295
animalAgeAtCollection_facet,8277
fraction_facet,8257
nitrate_facet,8230
geneticModification_facet,8193
alcoholTypes_facet,8168
allergicTo_facet,8168
drinksPerSession_facet,8168
ibdDiagnosisRefined_facet,8168
ibdDiagnosis_facet,8168
mentalIllnessType_facet,8168
nonFoodAllergies_facet,8168
specializedDiet_facet,8168
physicalLocation_facet,8084
ageUnits_facet,8043
barcodesequence_facet,8030
flowcell_facet,7960
smokingStatus_facet,7928
assemblyMethodVersion_facet,7902
completenessEstimated_facet,7902
contaminationEstimated_facet,7902
mappingMethodVersion_facet,7902
mappingMethod_facet,7902
qualityAssessmentMethodVersion_facet,7902
qualityAssessmentMethod_facet,7902
libraryId_facet,7898
geographicLocationDepth_facet,7855
cohort_facet,7821
healthStatusAtCollection_facet,7768
vioscreenABev_facet,7765
vioscreenACal_facet,7765
vioscreenAcesupot_facet,7765
vioscreenAddSug_facet,7765
vioscreenAddsugar_facet,7765
vioscreenAdsugtot_facet,7765
vioscreenAge_facet,7765
vioscreenAlanine_facet,7765
vioscreenAlcoholServings_facet,7765
vioscreenAlcohol_facet,7765
vioscreenAlphacar_facet,7765
vioscreenAlphtoce_facet,7765
vioscreenAlphtoco_facet,7765
vioscreenArginine_facet,7765
vioscreenAsh_facet,7765
vioscreenAspartam_facet,7765
vioscreenAspartic_facet,7765
vioscreenAvcarb_facet,7765
vioscreenBetacar_facet,7765
vioscreenBetacryp_facet,7765
vioscreenBetaine_facet,7765
vioscreenBetatoco_facet,7765
vioscreenBiochana_facet,7765
vioscreenCaffeine_facet,7765
vioscreenCalciumFromDairyServings_facet,7765
vioscreenCalciumServings_facet,7765
vioscreenCalories_facet,7765
vioscreenCarbo_facet,7765
vioscreenCholest_facet,7765
vioscreenCholine_facet,7765
vioscreenClac9t11_facet,7765
vioscreenClat10c12_facet,7765
vioscreenCopper_facet,7765
vioscreenCoumest_facet,7765
vioscreenCystine_facet,7765
vioscreenDCheese_facet,7765
vioscreenDMilk_facet,7765
vioscreenDTotSoym_facet,7765
vioscreenDTotal_facet,7765
vioscreenDYogurt_facet,7765
vioscreenDaidzein_facet,7765
vioscreenDatabase_facet,7765
vioscreenDelttoco_facet,7765
vioscreenDiscfatOil_facet,7765
vioscreenDiscfatSol_facet,7765
vioscreenDob_facet,7765
vioscreenErythr_facet,7765
vioscreenFCitmlb_facet,7765
vioscreenFNjCitmlb_facet,7765
vioscreenFNjOther_facet,7765
vioscreenFNjTotal_facet,7765
vioscreenFOther_facet,7765
vioscreenFTotal_facet,7765
vioscreenFat_facet,7765
vioscreenFiber_facet,7765
vioscreenFibh2o_facet,7765
vioscreenFibinso_facet,7765
vioscreenFinished_facet,7765
vioscreenFishServings_facet,7765
vioscreenFolDeqv_facet,7765
vioscreenFolNat_facet,7765
vioscreenFolSyn_facet,7765
vioscreenFormontn_facet,7765
vioscreenFriedFishServings_facet,7765
vioscreenFriedFoodServings_facet,7765
vioscreenFrt5Day_facet,7765
vioscreenFrtsumm_facet,7765
vioscreenFructose_facet,7765
vioscreenFruitServings_facet,7765
vioscreenGNwhl_facet,7765
vioscreenGTotal_facet,7765
vioscreenGWhl_facet,7765
vioscreenGalactos_facet,7765
vioscreenGammtoco_facet,7765
vioscreenGender_facet,7765
vioscreenGenistn_facet,7765
vioscreenGlac_facet,7765
vioscreenGltc_facet,7765
vioscreenGlucose_facet,7765
vioscreenGlutamic_facet,7765
vioscreenGlycine_facet,7765
vioscreenGlycitn_facet,7765
vioscreenGrams_facet,7765
vioscreenHei2010Dairy_facet,7765
vioscreenHei2010EmptyCalories_facet,7765
vioscreenHei2010FattyAcids_facet,7765
vioscreenHei2010Fruit_facet,7765
vioscreenHei2010GreensBeans_facet,7765
vioscreenHei2010ProtienFoods_facet,7765
vioscreenHei2010RefinedGrains_facet,7765
vioscreenHei2010Score_facet,7765
vioscreenHei2010SeaFoodsPlantProtiens_facet,7765
vioscreenHei2010Sodium_facet,7765
vioscreenHei2010Veg_facet,7765
vioscreenHei2010WholeFruit_facet,7765
vioscreenHei2010WholeGrains_facet,7765
vioscreenHeiDrkGOrgVegLeg_facet,7765
vioscreenHeiFruit_facet,7765
vioscreenHeiGrains_facet,7765
vioscreenHeiMeatBeans_facet,7765
vioscreenHeiMilk_facet,7765
vioscreenHeiNonJuiceFrt_facet,7765
vioscreenHeiOils_facet,7765
vioscreenHeiSatFat_facet,7765
vioscreenHeiScore_facet,7765
vioscreenHeiSodium_facet,7765
vioscreenHeiSolFatAlcAddSug_facet,7765
vioscreenHeiVeg_facet,7765
vioscreenHeiWhlGrains_facet,7765
vioscreenHistidin_facet,7765
vioscreenInositol_facet,7765
vioscreenIron_facet,7765
vioscreenIsoleuc_facet,7765
vioscreenIsomalt_facet,7765
vioscreenJoules_facet,7765
vioscreenJuiceServings_facet,7765
vioscreenLactitol_facet,7765
vioscreenLactose_facet,7765
vioscreenLegumes_facet,7765
vioscreenLeucine_facet,7765
vioscreenLineGi_facet,7765
vioscreenLowFatDairyServing_facet,7765
vioscreenLutzeax_facet,7765
vioscreenLycopene_facet,7765
vioscreenLysine_facet,7765
vioscreenMEgg_facet,7765
vioscreenMFishHi_facet,7765
vioscreenMFishLo_facet,7765
vioscreenMFrank_facet,7765
vioscreenMMeat_facet,7765
vioscreenMMpf_facet,7765
vioscreenMNutsd_facet,7765
vioscreenMOrgan_facet,7765
vioscreenMPoult_facet,7765
vioscreenMSoy_facet,7765
vioscreenMagnes_facet,7765
vioscreenMaltitol_facet,7765
vioscreenMaltose_facet,7765
vioscreenMangan_facet,7765
vioscreenMannitol_facet,7765
vioscreenMethhis3_facet,7765
vioscreenMethion_facet,7765
vioscreenMfa141_facet,7765
vioscreenMfa161_facet,7765
vioscreenMfa181_facet,7765
vioscreenMfa201_facet,7765
vioscreenMfa221_facet,7765
vioscreenMfatot_facet,7765
vioscreenNatoco_facet,7765
vioscreenNccglbr_facet,7765
vioscreenNccglgr_facet,7765
vioscreenNiacin_facet,7765
vioscreenNiacineq_facet,7765
vioscreenNitrogen_facet,7765
vioscreenNonFriedFishServings_facet,7765
vioscreenNutrientRecommendation_facet,7765
vioscreenOmega3_facet,7765
vioscreenOxalic_facet,7765
vioscreenOxalicm_facet,7765
vioscreenPantothe_facet,7765
vioscreenPectins_facet,7765
vioscreenPfa182_facet,7765
vioscreenPfa183_facet,7765
vioscreenPfa184_facet,7765
vioscreenPfa204_facet,7765
vioscreenPfa205_facet,7765
vioscreenPfa225_facet,7765
vioscreenPfa226_facet,7765
vioscreenPfatot_facet,7765
vioscreenPhenylal_facet,7765
vioscreenPhosphor_facet,7765
vioscreenPhytic_facet,7765
vioscreenPinitol_facet,7765
vioscreenPotass_facet,7765
vioscreenProcdate_facet,7765
vioscreenProline_facet,7765
vioscreenProtanim_facet,7765
vioscreenProtein_facet,7765
vioscreenProtocol_facet,7765
vioscreenProtveg_facet,7765
vioscreenQuestionnaire_facet,7765
vioscreenRecno_facet,7765
vioscreenRetinol_facet,7765
vioscreenRgrain_facet,7765
vioscreenRibofla_facet,7765
vioscreenSacchar_facet,7765
vioscreenSaladVegetableServings_facet,7765
vioscreenSatoco_facet,7765
vioscreenSelenium_facet,7765
vioscreenSerine_facet,7765
vioscreenSfa100_facet,7765
vioscreenSfa120_facet,7765
vioscreenSfa140_facet,7765
vioscreenSfa160_facet,7765
vioscreenSfa170_facet,7765
vioscreenSfa180_facet,7765
vioscreenSfa200_facet,7765
vioscreenSfa220_facet,7765
vioscreenSfa40_facet,7765
vioscreenSfa60_facet,7765
vioscreenSfa80_facet,7765
vioscreenSfatot_facet,7765
vioscreenSodium_facet,7765
vioscreenSorbitol_facet,7765
vioscreenSrvid_facet,7765
vioscreenStarch_facet,7765
vioscreenStarted_facet,7765
vioscreenSucpoly_facet,7765
vioscreenSucrlose_facet,7765
vioscreenSucrose_facet,7765
vioscreenSweetServings_facet,7765
vioscreenTagatose_facet,7765
vioscreenTfa161t_facet,7765
vioscreenTfa181t_facet,7765
vioscreenTfa182t_facet,7765
vioscreenTgrain_facet,7765
vioscreenThiamin_facet,7765
vioscreenThreonin_facet,7765
vioscreenTime_facet,7765
vioscreenTotaltfa_facet,7765
vioscreenTotcla_facet,7765
vioscreenTotfolat_facet,7765
vioscreenTotsugar_facet,7765
vioscreenTryptoph_facet,7765
vioscreenTyrosine_facet,7765
vioscreenUserId_facet,7765
vioscreenVDrkgr_facet,7765
vioscreenVOrange_facet,7765
vioscreenVOther_facet,7765
vioscreenVPotato_facet,7765
vioscreenVStarcy_facet,7765
vioscreenVTomato_facet,7765
vioscreenVTotal_facet,7765
vioscreenValine_facet,7765
vioscreenVeg5Day_facet,7765
vioscreenVegetableServings_facet,7765
vioscreenVegsumm_facet,7765
vioscreenVisit_facet,7765
vioscreenVitaIu_facet,7765
vioscreenVitaRae_facet,7765
vioscreenVitaRe_facet,7765
vioscreenVitb12_facet,7765
vioscreenVitb6_facet,7765
vioscreenVitc_facet,7765
vioscreenVitd2_facet,7765
vioscreenVitd3_facet,7765
vioscreenVitdIu_facet,7765
vioscreenVitd_facet,7765
vioscreenViteIu_facet,7765
vioscreenVitk_facet,7765
vioscreenWater_facet,7765
vioscreenWgrain_facet,7765
vioscreenWholeGrainServings_facet,7765
vioscreenXylitol_facet,7765
vioscreenZinc_facet,7765
region_facet,7623
miscellaneousParameter_facet,7579
soilType_facet,7562
vioscreenMultiCalciumDose_facet,7562
vioscreenMultivitaminFreq_facet,7562
vioscreenMultivitamin_facet,7562
vioscreenMultiCalciumAvg_facet,7548
control_facet,7520
hostLifeStage_facet,7443
vioscreenCalciumDose_facet,7440
vioscreenCalciumFreq_facet,7440
vioscreenCalcium_facet,7440
vioscreenCalciumAvg_facet,7415
value_facet,7375
vioscreenActivityLevel_facet,7334
vioscreenBcodeid_facet,7334
vioscreenBmi_facet,7334
vioscreenEer_facet,7334
vioscreenEmail_facet,7334
vioscreenHeight_facet,7334
vioscreenSubjectId_facet,7334
vioscreenWeight_facet,7334
physicalSampAvailNow_facet,7329
disease_facet,7306
ethnicGroup_facet,7304
treatmentGroup_facet,7261
passages_facet,7214
collectionMethod_facet,7190
phosphate_facet,7166
line_facet,7141
lab_facet,7111
singleCellId_facet,7078
chemicalAdministration_facet,7068
vioscreenScf_facet,7036
vioscreenScfv_facet,7036
run_facet,7033
affectedBy_facet,6929
cage_facet,6898
stimulus_facet,6896
weight_facet,6845
tumorType_facet,6732
origin_facet,6719
backgroundStrain_facet,6684
sampleNumber_facet,6672
diseasestaging_facet,6661
empStatus_facet,6612
agent_facet,6607
date_facet,6591
linkerprimersequence_facet,6562
antibiotics_facet,6544
season_facet,6532
perturbation_facet,6522
animalId_facet,6511
specializedDietExcludeDairy_facet,6494
specializedDietExcludeNightshades_facet,6494
specializedDietExcludeRefinedSugars_facet,6494
specializedDietFodmap_facet,6494
specializedDietHalaal_facet,6494
specializedDietIDoNotEatASpecializedDiet_facet,6494
specializedDietKosher_facet,6494
specializedDietModifiedPaleoDiet_facet,6494
specializedDietOtherRestrictionsNotDescribedHere_facet,6494
specializedDietPaleodietOrPrimalDiet_facet,6494
specializedDietRawFoodDiet_facet,6494
specializedDietUnspecified_facet,6494
specializedDietWestenpriceOrOtherLowgrainLowProcessedFo_facet,6494
karyotype_facet,6475
dataset_facet,6472
rin_facet,6455
platform_facet,6453
experimentDate_facet,6413
administrationRoute_facet,6304
vitalStatus_facet,6304
frequencyOfDosing_facet,6302
solvent_facet,6298
studyId_facet,6286
typeStatus_facet,6164
storageConditions_facet,6108
block_facet,6000
riskGroup_facet,5975
mouseId_facet,5948
er_facet,5923
smoker_facet,5919
uniqueId_facet,5916
seqcSample_facet,5872
samplingSite_facet,5806
erStatus_facet,5778
biologicalSpecimen_facet,5736
chipId_facet,5696
treatmentCompound_facet,5675
tumorGrade_facet,5670
bcell_facet,5664
neutro_facet,5664
nkcell_facet,5664
racegendersite_facet,5664
totalNitrogen_facet,5592
recuratedFrom_facet,5574
intermediateDimension_facet,5566
longestDimension_facet,5566
shortestDimension_facet,5566
typeSample_facet,5559
roommates_facet,5550
dnaId_facet,5502
pfgeSecondaryenzymePattern_facet,5465
chipAntibodyVendor_facet,5431
gender_facet,5385
15MetaGroups_facet,5372
369Groups_facet,5372
4MetaGroups_facet,5372
bloodNonbloodMetaGroups_facet,5372
datasource_facet,5372
operatorvariation_facet,5372
experimentalFactor1_facet,5350
generation_facet,5302
crisprCas9GeneTarget_facet,5260
crisprCas9Nuclease_facet,5260
devStage_facet,5239
tissueSourceSite_facet,5237
totalOrganicCarbon_facet,5201
biosourceType_facet,5164
moleculeSubtype_facet,5144
nucleicAcidExtraction_facet,5093
scaffold_facet,5089
bcrPatientUuid_facet,5083
informedConsentVerified_facet,5083
surface_facet,5077
dateOfInitialPathologicDiagnosis_facet,5074
daysToInitialPathologicDiagnosis_facet,5074
sampleStorageLocation_facet,5070
hostBodySite_facet,5058
observedBioticRelationship_facet,5048
ageAtInitialPathologicDiagnosis_facet,5046
daysToBirth_facet,5046
dateOfFormCompletion_facet,5041
clinicalhistory_facet,5039
initialTimePoint_facet,5036
pretreatmentHistory_facet,4956
oxygen_facet,4941
treatmentTime_facet,4902
tumorTissueSite_facet,4881
magnesium_facet,4863
familyIdentifier_facet,4861
birthLocation_facet,4837
calcium_facet,4818
growthPhase_facet,4809
tcell_facet,4808
ageY_facet,4786
daysInCulture_facet,4783
zygosity_facet,4740
potassium_facet,4692
samplingTime_facet,4653
groupsWith10AndMoreReplicates_facet,4608
tissueSource_facet,4595
hours_facet,4579
sequencingRun_facet,4577
icdO3Histology_facet,4548
bodysite_facet,4531
icdO3Site_facet,4531
subjectid_facet,4514
daysToLastFollowup_facet,4508
variety_facet,4500
generalization6OnReducedData_facet,4494
identifiedBy_facet,4462
totMass_facet,4447
transfection_facet,4446
chloride_facet,4431
sulfate_facet,4427
familyMemberIdentifier_facet,4398
ammonium_facet,4378
dissOrgCarb_facet,4378
infect_facet,4356
number_facet,4355
extractedby_facet,4334
pcrplate_facet,4334
shipmentnumber_facet,4334
sourcesamplebarcode_facet,4334
humanAssociatedEnvironmentalPackage_facet,4326
creLine_facet,4320
administration_facet,4303
currentLandUse_facet,4257
media_facet,4223
hostDiseaseOutcome_facet,4208
hostBodyMassIndex_facet,4203
stress_facet,4182
personNeoplasmCancerStatus_facet,4151
knockoutClone_facet,4122
poolGenotype_facet,4122
queryGene_facet,4122
hostDescription_facet,4106
year_facet,4104
sodium_facet,4103
rnaIntegrityNumber_facet,4097
sampleLocation_facet,4077
phMeth_facet,4070
salinityPpt_facet,4064
smoking_facet,4040
preprocessingOfTheSpongeTissue_facet,4021
conductivity_facet,4002
waterEnvironmentalPackage_facet,3996
waterTemperatureDegreesC_facet,3994
nameInMetadata_facet,3993
primarySite_facet,3951
ancestry_facet,3941
octEmbedded_facet,3933
daysToCollection_facet,3928
primerplate_facet,3919
icd10_facet,3910
latLon_facet,3869
cellDescription_facet,3866
medium_facet,3860
tumorStatus_facet,3859
visit_facet,3859
experimentalFactor2_facet,3854
matingType_facet,3854
pcrConditions_facet,3841
mutation_facet,3829
gestationState_facet,3774
heightOrLength_facet,3774
adapters_facet,3771
datatype_facet,3762
datatypeDescription_facet,3750
amountOrSizeOfSampleCollected_facet,3746
asthma_facet,3746
ambiguoustimepoint_facet,3735
antibioticDisturbance_facet,3735
anytimeseries_facet,3735
foreheadtimeseries_facet,3735
guttimeseries_facet,3735
idantibioticdisturbance_facet,3735
idmenstruationdisturbance_facet,3735
menstruationDisturbance_facet,3735
mislabeledprobabove0point05_facet,3735
mislabeledprobabove0point10_facet,3735
mislabeledprobabove0point15_facet,3735
mislabeledprobabove0point20_facet,3735
mislabeledprobabove0point25_facet,3735
mislabeledprobabove0point30_facet,3735
mislabeledprobabove0point35_facet,3735
mislabeledprobabove0point40_facet,3735
mislabeledprobabove0point45_facet,3735
mislabeledprobabove0point50_facet,3735
mislabeledprobabove0point55_facet,3735
mislabeledprobabove0point60_facet,3735
mislabeledprobabove0point65_facet,3735
mislabeledprobabove0point70_facet,3735
mislabeledprobabove0point75_facet,3735
mislabeledprobabove0point80_facet,3735
mislabeledprobabove0point85_facet,3735
mislabeledprobabove0point90_facet,3735
mislabeledprobabove0point95_facet,3735
mislabeledprobabove0point99_facet,3735
palmtimeseries_facet,3735
personalidsicknessdisturbance_facet,3735
sampleantibioticdisturbance_facet,3735
samplemenstruationdisturbance_facet,3735
sampleplate_facet,3735
samplesicknessdisturbance_facet,3735
sicknessDisturbance_facet,3735
tonguetimeseries_facet,3735
name_facet,3716
plateId_facet,3715
pd_facet,3708
